appln_id;appln_title_lg;appln_title;appln_id
40286659;en;DEVICE FOR CREATING VIRTUAL PET AND METHOD FOR USING VIRTUAL PET;40286659
376328858;en;Method for estimating motion parameter of camera based on support vector machine (SVM);376328858
40488913;en;A method and apparatus for providing a knowledge base exercise prescription by using an intellectual expert system;40488913
376331223;en;Intelligent integrated network computer balance configuration method;376331223
376331230;en;Internet IDK/ICT (IDK/Information and Communications Technology) balancing configuration technology;376331230
39010027;en;ARTIFICIAL NEURAL NETWORK GUESSING METHOD AND GAME;39010027
376378869;en;TRACKING AND RECOGNITION OF FACES USING SELECTED REGION CLASSIFICATION;376378869
376432517;en;Pressure differentiating device;376432517
376464487;en;Method for controlling operation within a cell of a wireless cellular network, base station and wireless cellular network;376464487
376464530;en;Creating and using multiple packet traffic profiling models to profile packet flows;376464530
40289363;en;METHOD FOR PREDICTING QUALITY IN MINI MILL PROCESS;40289363
376512101;en;Image processing and machine learning for diagnostic analysis of microcirculation;376512101
376514198;en;BATTERY MANAGEMENT SYSTEM;376514198
376526223;en;Expert system and method for treating hypertension by massaging Qiaogong acupoint;376526223
376533661;en;Machine learning-based stereoscopic image quality objective assessment method;376533661
376533668;en;Monocular infrared image depth estimation method based on optimized BP (Back Propagation) neural network model;376533668
40374899;en;METHOD FOR AUTOMATICALLY PROVIDING SOLUTION AND SEARCH FOR NATURAL LANGUAGE QUERY BASED ON ARTIFICIAL INTELLIGENCE AND NATURAL LANGUAGE PROCESSING TECHNOLOGY;40374899
40505087;en;HANDCART MOUNTED WITH VARIOUS VENDING MACHINES;40505087
376535308;en;IDH/information and communication technology (ICT) information fusion foundation of internet;376535308
40505089;en;AIRPLANE MOUNTED WITH VARIOUS VENDING MACHINES;40505089
376535322;en;ECK/ICT (information communication technology) computing technical basis of Internet;376535322
376540513;en;New type Plug_in hybrid electric vehicle energy management controller;376540513
376632447;en;METHOD AND APPARATUS FOR UNSUPERVISED LEARNING OF MULTI-RESOLUTION USER PROFILE FROM TEXT ANALYSIS;376632447
40180233;en;DYNAMIC CONTROL METHOD OF CONVERTER OPERATION USING EXPERT SYSTEM;40180233
376642650;en;Control host with wireless function;376642650
376647941;en;Distributed artificial intelligence services on a cell phone;376647941
376650331;en;Method and system for determining market demand for buying and selling properties;376650331
376811407;en;DYNAMIC EXPERT SYSTEM;376811407
376856063;en;ICH /ICT resource allocation technology for Internet;376856063
378110842;en;Malicious program detection method and scan engine;378110842
40312670;en;ONLINE EDUCATION SYSTEM CONNECTED WITH GAME;40312670
378110874;en;Vehicle type identification method based on support vector machine and used for earth inductor;378110874
378112464;en;Gain factor adjustment method for Hopfield neural network signal blind detection;378112464
378123342;en;Internet ICK/information communication technology (ICK/ICT) operation design basis;378123342
378123353;en;Internet EMH/information communication technology (EMH/ICT) software design basis;378123353
378217484;en;Methods for discovering and classifying situations that influence affective response;378217484
378287076;en;Method for optimizing performances of exposure system;378287076
36556669;en;RULE KNOWLEDGE BASE SYSTEM IN EXPERT SYSTEM;36556669
378287533;en;Optimization method for fault diagnosis of rotating machinery;378287533
378288519;en;Manufacturing method of bearingless asynchronous motor neural network generalized inverse decoupling controller;378288519
40541187;en;DEVICE FOR PRODUCING BEAN CURD MOUNTED WITH TOXIC MATERIAL DETECTING SENSOR;40541187
378330328;en;Method and apparatus for real-time multidimensional adaptation of an audio coding system;378330328
40541189;en;AGING DEVICE MOUNTED WITH SENSOR FOR DETECTING TOXIC MATERIAL;40541189
378390006;en;REINFORCEMENT LEARNING DEVICE, CONTROL DEVICE, AND REINFORCEMENT LEARNING METHOD;378390006
40541196;en;VENDING MACHINE WITH DIGITAL SENSOR FOR MEASURING POLLUTANT SUCH AS POISONOUS SUBSTANCE;40541196
378519855;en;Method for solving copper conductor temperature by optical fiber temperature for photoelectric composite submarine cables;378519855
40541198;en;DEVICE FOR PRODUCING RICE CAKE WITH TOXIC MATERIAL DETECTING SYSTEM;40541198
378519923;en;Human action recognition method based on two-channel infrared information fusion;378519923
378519930;en;Method for detecting group crowd abnormal behaviors in video monitoring;378519930
378519962;en;Offset printing ink color matching method based on least square support vector machine;378519962
378520005;en;Optimizing method of 9% martensite steel pipeline postweld heat treatment heating width;378520005
378524006;en;Hyperspectral identification of egg fertility and gender;378524006
378536885;en;Corpus annotating system based on BP neural network;378536885
378780024;en;Wiring circuit for segment standby power supply automatic switch-on device;378780024
378803199;en;Method and device for automation of the interpretative analysis of a digital line drawn by a person;378803199
40316212;en;METHOD AND DEVICE FOR IMAGE COMPRESSION USING WAVELET TRANSFORMATION APPLYING FUZZY LOGIC REFLECTING CHARACTER OF HUMAN SENSE OF SIGHT SYSTEM;40316212
378805071;en;Application configuration generation;378805071
378890646;en;A METHOD AND APPARATUS FOR CREATING COST DATA FOR USE IN GENERATING A ROUTE ACROSS AN ELECTRONIC MAP;378890646
378909162;en;Apparatus and method for predicting vehicle mixed fault;378909162
378960127;en;Detailed method of and system for modeling and analyzing business improvement programs;378960127
378960327;en;Smart collaborative brainstorming tool;378960327
40400578;en;METHOD FOR PRODUCING 3D ANIMATION FILM BY DIRECTLY CONTROLLING 3D CHARACTERS;40400578
379064336;en;Intelligent movement control method for prolonging service life of slewing bearing;379064336
379070145;en;Internet ECK/ information communication technology (ICT) balance configuration method;379070145
379070152;en;EDC/information and communication technology (ICT) software design foundation of internet;379070152
379070238;en;VoIP flow detection method based on UDP (user datagram protocol) statistical fingerprint hybrid model;379070238
379088715;en;Chaos control system of ultrasonic motor;379088715
379094845;en;DEVICE OF DYNAMIC CONTROL OF VOLTAGE MODE IN ELECTRIC CIRCUIT WITH APPLICATION OF fuzzy LOGIC;379094845
379108542;en;SYSTEM TESTING ALGORITHM AND APPARATUS;379108542
40352514;en;INTELLIGENT DEVICE FOR SORTING LEATHER;40352514
379152419;en;Target motion characteristic measurement method for CCD (charge coupled device) tracking system;379152419
379154109;en;Sparse coding and visual saliency-based method for detecting airport through infrared remote sensing image;379154109
379154116;en;Method and system for automatically tracking moving pedestrian video based on particle filtering;379154116
40569363;en;SHOES HAVING ELECTRICAL HEATING WIRE AND COOLANT MATERIAL WITHIN;40569363
379154184;en;Pattern detecting device and pattern detecting method for pulse neural network;379154184
40569365;en;WALLET COMPRISING ELECTRICAL HEATING WIRE AND COOLANT MATERIAL;40569365
379156181;en;Broadcasting PGM (Probabilistic Graphical Model) master-slave output one-click emergency system and method;379156181
40569372;en;SINK WITH ELECTRICAL HEATING WIRE AND COOLANT MATERIAL;40569372
379198404;en;VIRTUAL MACHINE SNAPSHOTTING AND ANALYSIS;379198404
40569374;en;WATER DISPENSER WITH HOT WIRE AND REFRIGERANT;40569374
379380947;en;Modeling method for combustion optimization of biomass furnace;379380947
40569608;en;TIMESAVING BUILT-IN CABINET MADE OF GLASS;40569608
379420959;en;Wind power generation short-period load forecasting method;379420959
40574177;en;UNIFIED ENERGY EDUCATION TRAINING SYSTEM BY USING ARTIFICIAL INTELLIGENT TECHNIQUE;40574177
379421098;en;Carry-over storage year-end fluctuating level prediction method and system;379421098
379421173;en;Intelligent bus system;379421173
379426053;en;Fish activity monitoring system;379426053
379448349;en;METHOD FOR MATCHING SPARKLE APPEARANCE OF COATINGS;379448349
379658157;en;A METHOD AND A SYSTEM TO DETECT MALICIOUS SOFTWARE;379658157
379853457;en;PROSTHETIC HYDRAULIC JOINT WITH ACCUMULATOR AND METHODS FOR CONTROLLING JOINT;379853457
379945334;en;METHOD AND DEVICE FOR MASS SPECTROMETRY DATA PROCESSING;379945334
379994288;en;Method for predicting and setting wire feed speed of double-wire arc welding;379994288
380006645;en;Method for recognizing format information of document image based on support vector machine (SVM);380006645
380006663;en;Semi-supervised learning face recognition method based on low-rank representation (LRR) graph;380006663
380006695;en;Method and device for correcting wind speed;380006695
380123115;en;INTELLIGENT CLINICAL DECISION SUPPORT SYSTEM FOR BREAST CANCER DIAGNOSIS BY NON-INVASIVE METHODS BASED ON ARTIFICIAL INTELLIGENCE;380123115
380362571;en;Speech emotion recognizing method based on hidden Markov model (HMM) / self-organizing feature map neural network (SOFMNN) hybrid model;380362571
380364986;en;Chinese voice emotion extraction and modeling method combining emotion points;380364986
380390633;en;FEEDBACK LOOP FOR SPAM PREVENTION;380390633
380534193;en;Large scale machine learning systems and methods;380534193
380591999;en;Intelligent control method for electric red wine bottle opener;380591999
380599112;en;Fuzzy logic based system monitoring system and method;380599112
380600441;en;Pedestrian detection system and method based on internet-of-things intelligent household security gateway;380600441
380617964;en;On-line raw oil phase-change moisture content detecting device;380617964
380734430;en;Production method for injection molding machine workpiece production line;380734430
380740014;en;Energy consumption leak detector based on expert system;380740014
